sample_id,year,special,channel,coder,coder_id,news_unanimous,news_majority,news_coded,geography_unanimous,geography_majority,geography_coded
643267,1969,FALSE,ABC,1,45348963,hard,hard,hard,NA,national,national
643267,1969,FALSE,ABC,2,45710586,hard,hard,hard,NA,national,national
643267,1969,FALSE,ABC,3,45598929,hard,hard,hard,NA,national,international
11990,1969,FALSE,CBS,1,45597159,hard,hard,hard,national,national,national
11990,1969,FALSE,CBS,2,45654496,hard,hard,hard,national,national,national
11990,1969,FALSE,CBS,3,45346388,hard,hard,hard,national,national,national
646310,1969,FALSE,ABC,1,45686939,hard,hard,hard,NA,national,national
646310,1969,FALSE,ABC,2,45598929,hard,hard,hard,NA,national,international
646310,1969,FALSE,ABC,3,45690795,hard,hard,hard,NA,national,national
655075,1969,FALSE,NBC,1,45489719,NA,hard,soft,NA,NA,international
655075,1969,FALSE,NBC,2,45450817,NA,hard,hard,NA,NA,national
655075,1969,FALSE,NBC,3,45562389,NA,hard,hard,NA,NA,local
5340,1969,FALSE,CBS,1,45574470,hard,hard,hard,NA,national,international
5340,1969,FALSE,CBS,2,45597159,hard,hard,hard,NA,national,national
5340,1969,FALSE,CBS,3,45651313,hard,hard,hard,NA,national,national
1864,1969,FALSE,ABC,1,45710263,hard,hard,hard,NA,national,national
1864,1969,FALSE,ABC,2,45671455,hard,hard,hard,NA,national,international
1864,1969,FALSE,ABC,3,45636004,hard,hard,hard,NA,national,national
7996,1969,FALSE,ABC,1,45671455,hard,hard,hard,national,national,national
7996,1969,FALSE,ABC,2,45710744,hard,hard,hard,national,national,national
7996,1969,FALSE,ABC,3,45703284,hard,hard,hard,national,national,national
645249,1969,FALSE,NBC,1,45651313,hard,hard,hard,NA,national,international
645249,1969,FALSE,NBC,2,45599621,hard,hard,hard,NA,national,national
645249,1969,FALSE,NBC,3,45634755,hard,hard,hard,NA,national,national
13077,1969,FALSE,ABC,1,45558473,NA,soft,not_clear,NA,national,national
13077,1969,FALSE,ABC,2,45602918,NA,soft,soft,NA,national,not_clear
13077,1969,FALSE,ABC,3,45645048,NA,soft,soft,NA,national,national
7494,1969,FALSE,ABC,1,45598929,hard,hard,hard,NA,NA,national
7494,1969,FALSE,ABC,2,45189057,hard,hard,hard,NA,NA,local
7494,1969,FALSE,ABC,3,45526191,hard,hard,hard,NA,NA,international
646060,1969,FALSE,CBS,1,45651313,NA,hard,hard,NA,national,local
646060,1969,FALSE,CBS,2,45590294,NA,hard,hard,NA,national,national
646060,1969,FALSE,CBS,3,45526263,NA,hard,soft,NA,national,national
4019,1969,FALSE,NBC,1,45598929,hard,hard,hard,national,national,national
4019,1969,FALSE,NBC,2,45541643,hard,hard,hard,national,national,national
4019,1969,FALSE,NBC,3,45350753,hard,hard,hard,national,national,national
654216,1969,FALSE,CBS,1,45598929,hard,hard,hard,national,national,national
654216,1969,FALSE,CBS,2,45541643,hard,hard,hard,national,national,national
654216,1969,FALSE,CBS,3,45526263,hard,hard,hard,national,national,national
11374,1969,FALSE,CBS,1,45348963,hard,hard,hard,NA,national,national
11374,1969,FALSE,CBS,2,45491924,hard,hard,hard,NA,national,national
11374,1969,FALSE,CBS,3,45519075,hard,hard,hard,NA,national,international
5156,1969,FALSE,ABC,1,45421740,hard,hard,hard,international,international,international
5156,1969,FALSE,ABC,2,45541643,hard,hard,hard,international,international,international
5156,1969,FALSE,ABC,3,45444223,hard,hard,hard,international,international,international
4440,1969,FALSE,NBC,1,45710744,hard,hard,hard,NA,international,international
4440,1969,FALSE,NBC,2,45707115,hard,hard,hard,NA,international,national
4440,1969,FALSE,NBC,3,45453814,hard,hard,hard,NA,international,international
3297,1969,FALSE,ABC,1,45703284,hard,hard,hard,national,national,national
3297,1969,FALSE,ABC,2,45190806,hard,hard,hard,national,national,national
3297,1969,FALSE,ABC,3,45278443,hard,hard,hard,national,national,national
1194,1969,FALSE,NBC,1,45421740,hard,hard,hard,NA,national,national
1194,1969,FALSE,NBC,2,45710263,hard,hard,hard,NA,national,national
1194,1969,FALSE,NBC,3,45491924,hard,hard,hard,NA,national,international
15223,1969,FALSE,ABC,1,45598929,NA,soft,hard,NA,national,national
15223,1969,FALSE,ABC,2,45702009,NA,soft,soft,NA,national,national
15223,1969,FALSE,ABC,3,45586613,NA,soft,soft,NA,national,not_clear
13259,1969,FALSE,ABC,1,45558473,NA,hard,soft,NA,international,local
13259,1969,FALSE,ABC,2,45350753,NA,hard,hard,NA,international,international
13259,1969,FALSE,ABC,3,45198493,NA,hard,hard,NA,international,international
623,1969,FALSE,ABC,1,45707115,hard,hard,hard,NA,national,local
623,1969,FALSE,ABC,2,45453814,hard,hard,hard,NA,national,national
623,1969,FALSE,ABC,3,45684966,hard,hard,hard,NA,national,national
643844,1969,FALSE,NBC,1,45686939,hard,hard,hard,national,national,national
643844,1969,FALSE,NBC,2,45369365,hard,hard,hard,national,national,national
643844,1969,FALSE,NBC,3,45475881,hard,hard,hard,national,national,national
9440,1969,FALSE,ABC,1,45597159,hard,hard,hard,NA,national,national
9440,1969,FALSE,ABC,2,45651313,hard,hard,hard,NA,national,international
9440,1969,FALSE,ABC,3,45660870,hard,hard,hard,NA,national,national
645795,1969,FALSE,CBS,1,45653549,hard,hard,hard,NA,national,national
645795,1969,FALSE,CBS,2,45599621,hard,hard,hard,NA,national,national
645795,1969,FALSE,CBS,3,45519075,hard,hard,hard,NA,national,international
2342,1969,FALSE,ABC,1,45671455,hard,hard,hard,NA,international,national
2342,1969,FALSE,ABC,2,45689555,hard,hard,hard,NA,international,international
2342,1969,FALSE,ABC,3,45369365,hard,hard,hard,NA,international,international
716,1969,FALSE,CBS,1,45690795,hard,hard,hard,national,national,national
716,1969,FALSE,CBS,2,45601077,hard,hard,hard,national,national,national
716,1969,FALSE,CBS,3,45541643,hard,hard,hard,national,national,national
11853,1969,FALSE,NBC,1,45603971,hard,hard,hard,NA,NA,local
11853,1969,FALSE,NBC,2,45653549,hard,hard,hard,NA,NA,international
11853,1969,FALSE,NBC,3,45690795,hard,hard,hard,NA,NA,national
7114,1969,FALSE,NBC,1,45651313,NA,hard,hard,NA,national,international
7114,1969,FALSE,NBC,2,45599621,NA,hard,hard,NA,national,national
7114,1969,FALSE,NBC,3,45637649,NA,hard,soft,NA,national,national
644422,1969,FALSE,CBS,1,45686939,hard,hard,hard,NA,international,national
644422,1969,FALSE,CBS,2,45369365,hard,hard,hard,NA,international,international
644422,1969,FALSE,CBS,3,45534905,hard,hard,hard,NA,international,international
9188,1969,FALSE,NBC,1,45653549,hard,hard,hard,international,international,international
9188,1969,FALSE,NBC,2,45599621,hard,hard,hard,international,international,international
9188,1969,FALSE,NBC,3,45519075,hard,hard,hard,international,international,international
721,1969,FALSE,CBS,1,45651313,NA,soft,hard,NA,national,national
721,1969,FALSE,CBS,2,45706904,NA,soft,soft,NA,national,national
721,1969,FALSE,CBS,3,45634755,NA,soft,soft,NA,national,international
1533,1969,FALSE,NBC,1,45298997,hard,hard,hard,NA,national,local
1533,1969,FALSE,NBC,2,45421740,hard,hard,hard,NA,national,national
1533,1969,FALSE,NBC,3,45536340,hard,hard,hard,NA,national,national
643798,1969,FALSE,CBS,1,45489719,hard,hard,hard,international,international,international
643798,1969,FALSE,CBS,2,45450817,hard,hard,hard,international,international,international
643798,1969,FALSE,CBS,3,45562389,hard,hard,hard,international,international,international
644966,1969,FALSE,NBC,1,45450817,NA,hard,hard,NA,international,international
644966,1969,FALSE,NBC,2,45590294,NA,hard,hard,NA,international,international
644966,1969,FALSE,NBC,3,45489719,NA,hard,soft,NA,international,local
654538,1969,FALSE,ABC,1,45348963,hard,hard,hard,national,national,national
654538,1969,FALSE,ABC,2,45491924,hard,hard,hard,national,national,national
654538,1969,FALSE,ABC,3,45519075,hard,hard,hard,national,national,national
797,1969,FALSE,CBS,1,45348963,hard,hard,hard,NA,NA,national
797,1969,FALSE,CBS,2,45491924,hard,hard,hard,NA,NA,local
797,1969,FALSE,CBS,3,45519075,hard,hard,hard,NA,NA,international
11592,1969,FALSE,NBC,1,45599621,NA,hard,hard,NA,national,national
11592,1969,FALSE,NBC,2,45444223,NA,hard,soft,NA,national,national
11592,1969,FALSE,NBC,3,45526263,NA,hard,hard,NA,national,international
660,1969,FALSE,NBC,1,45651313,hard,hard,hard,NA,national,national
660,1969,FALSE,NBC,2,45706904,hard,hard,hard,NA,national,national
660,1969,FALSE,NBC,3,45634755,hard,hard,hard,NA,national,local
477,1969,FALSE,NBC,1,45298997,hard,hard,hard,NA,national,national
477,1969,FALSE,NBC,2,45369365,hard,hard,hard,NA,national,national
477,1969,FALSE,NBC,3,45199006,hard,hard,hard,NA,national,local
488,1969,FALSE,NBC,1,45450817,hard,hard,hard,NA,international,national
488,1969,FALSE,NBC,2,45599621,hard,hard,hard,NA,international,international
488,1969,FALSE,NBC,3,45706904,hard,hard,hard,NA,international,international
644094,1969,FALSE,ABC,1,45651313,hard,hard,hard,NA,national,national
644094,1969,FALSE,ABC,2,45490446,hard,hard,hard,NA,national,international
644094,1969,FALSE,ABC,3,45601077,hard,hard,hard,NA,national,national
647865,1969,FALSE,NBC,1,45350753,NA,hard,hard,NA,local,local
647865,1969,FALSE,NBC,2,45452839,NA,hard,soft,NA,local,local
647865,1969,FALSE,NBC,3,45346388,NA,hard,hard,NA,local,national
9634,1969,FALSE,NBC,1,45710586,hard,hard,hard,NA,NA,national
9634,1969,FALSE,NBC,2,45454762,hard,hard,hard,NA,NA,local
9634,1969,FALSE,NBC,3,45686939,hard,hard,hard,NA,NA,international
903,1969,FALSE,ABC,1,45599621,NA,hard,hard,NA,national,national
903,1969,FALSE,ABC,2,45350753,NA,hard,hard,NA,national,local
903,1969,FALSE,ABC,3,45444223,NA,hard,soft,NA,national,national
12001,1969,FALSE,ABC,1,45298997,NA,soft,soft,NA,national,national
12001,1969,FALSE,ABC,2,45421740,NA,soft,hard,NA,national,national
12001,1969,FALSE,ABC,3,45536340,NA,soft,soft,NA,national,not_clear
648839,1969,FALSE,ABC,1,45348963,hard,hard,hard,NA,NA,national
648839,1969,FALSE,ABC,2,45653549,hard,hard,hard,NA,NA,international
648839,1969,FALSE,ABC,3,45456590,hard,hard,hard,NA,NA,local
653363,1969,FALSE,CBS,1,45558473,hard,hard,hard,NA,national,national
653363,1969,FALSE,CBS,2,45421740,hard,hard,hard,NA,national,international
653363,1969,FALSE,CBS,3,45660870,hard,hard,hard,NA,national,national
14905,1969,FALSE,NBC,1,45651313,NA,hard,soft,NA,international,international
14905,1969,FALSE,NBC,2,45190806,NA,hard,hard,NA,international,national
14905,1969,FALSE,NBC,3,45485760,NA,hard,hard,NA,international,international
3750,1969,FALSE,ABC,1,45602176,hard,hard,hard,international,international,international
3750,1969,FALSE,ABC,2,45541643,hard,hard,hard,international,international,international
3750,1969,FALSE,ABC,3,45454762,hard,hard,hard,international,international,international
6312,1969,FALSE,CBS,1,45353426,hard,hard,hard,national,national,national
6312,1969,FALSE,CBS,2,45599402,hard,hard,hard,national,national,national
6312,1969,FALSE,CBS,3,45490446,hard,hard,hard,national,national,national
647440,1969,FALSE,NBC,1,45421740,hard,hard,hard,international,international,international
647440,1969,FALSE,NBC,2,45298997,hard,hard,hard,international,international,international
647440,1969,FALSE,NBC,3,45602918,hard,hard,hard,international,international,international
1293,1969,FALSE,CBS,1,45358503,hard,hard,hard,NA,national,international
1293,1969,FALSE,CBS,2,45298997,hard,hard,hard,NA,national,national
1293,1969,FALSE,CBS,3,45557611,hard,hard,hard,NA,national,national
9072,1969,FALSE,NBC,1,45558473,hard,hard,hard,national,national,national
9072,1969,FALSE,NBC,2,45350753,hard,hard,hard,national,national,national
9072,1969,FALSE,NBC,3,45198493,hard,hard,hard,national,national,national
14181,1969,FALSE,NBC,1,45599621,hard,hard,hard,NA,national,national
14181,1969,FALSE,NBC,2,45710263,hard,hard,hard,NA,national,national
14181,1969,FALSE,NBC,3,45541073,hard,hard,hard,NA,national,local
4216,1969,FALSE,ABC,1,45350753,hard,hard,hard,NA,international,international
4216,1969,FALSE,ABC,2,45452839,hard,hard,hard,NA,international,international
4216,1969,FALSE,ABC,3,45346388,hard,hard,hard,NA,international,national
652241,1969,FALSE,CBS,1,45541643,hard,hard,hard,NA,international,international
652241,1969,FALSE,CBS,2,45421740,hard,hard,hard,NA,international,international
652241,1969,FALSE,CBS,3,45443850,hard,hard,hard,NA,international,national
14900,1969,FALSE,NBC,1,45651313,hard,hard,hard,NA,national,national
14900,1969,FALSE,NBC,2,45452839,hard,hard,hard,NA,national,national
14900,1969,FALSE,NBC,3,45603971,hard,hard,hard,NA,national,local
16254,1969,FALSE,NBC,1,45686939,hard,hard,hard,NA,international,national
16254,1969,FALSE,NBC,2,45557611,hard,hard,hard,NA,international,international
16254,1969,FALSE,NBC,3,45369365,hard,hard,hard,NA,international,international
645405,1969,FALSE,NBC,1,45298997,hard,hard,hard,international,international,international
645405,1969,FALSE,NBC,2,45369365,hard,hard,hard,international,international,international
645405,1969,FALSE,NBC,3,45199006,hard,hard,hard,international,international,international
2128,1969,FALSE,NBC,1,45566891,hard,hard,hard,international,international,international
2128,1969,FALSE,NBC,2,45369365,hard,hard,hard,international,international,international
2128,1969,FALSE,NBC,3,45602918,hard,hard,hard,international,international,international
13136,1969,FALSE,ABC,1,45686939,hard,hard,hard,NA,national,national
13136,1969,FALSE,ABC,2,45598929,hard,hard,hard,NA,national,international
13136,1969,FALSE,ABC,3,45690795,hard,hard,hard,NA,national,national
13823,1969,FALSE,NBC,1,45236637,NA,hard,hard,national,national,national
13823,1969,FALSE,NBC,2,45603971,NA,hard,hard,national,national,national
13823,1969,FALSE,NBC,3,45451102,NA,hard,soft,national,national,national
707,1969,FALSE,CBS,1,45450817,hard,hard,hard,NA,international,international
707,1969,FALSE,CBS,2,45198493,hard,hard,hard,NA,international,international
707,1969,FALSE,CBS,3,45576917,hard,hard,hard,NA,international,national
7518,1969,FALSE,NBC,1,45190806,hard,hard,hard,NA,national,national
7518,1969,FALSE,NBC,2,45558473,hard,hard,hard,NA,national,national
7518,1969,FALSE,NBC,3,45350753,hard,hard,hard,NA,national,local
6758,1969,FALSE,ABC,1,45598929,hard,hard,hard,national,national,national
6758,1969,FALSE,ABC,2,45526263,hard,hard,hard,national,national,national
6758,1969,FALSE,ABC,3,45636004,hard,hard,hard,national,national,national
12079,1969,FALSE,ABC,1,45653549,hard,hard,hard,national,national,national
12079,1969,FALSE,ABC,2,45710744,hard,hard,hard,national,national,national
12079,1969,FALSE,ABC,3,45362379,hard,hard,hard,national,national,national
14364,1969,FALSE,CBS,1,45706904,hard,hard,hard,national,national,national
14364,1969,FALSE,CBS,2,45710586,hard,hard,hard,national,national,national
14364,1969,FALSE,CBS,3,45440113,hard,hard,hard,national,national,national
13742,1969,FALSE,CBS,1,45541643,hard,hard,hard,national,national,national
13742,1969,FALSE,CBS,2,45421740,hard,hard,hard,national,national,national
13742,1969,FALSE,CBS,3,45598929,hard,hard,hard,national,national,national
645670,1969,FALSE,ABC,1,45598929,hard,hard,hard,NA,national,national
645670,1969,FALSE,ABC,2,45369365,hard,hard,hard,NA,national,national
645670,1969,FALSE,ABC,3,45526191,hard,hard,hard,NA,national,international
14651,1969,FALSE,ABC,1,45489719,hard,hard,hard,NA,international,international
14651,1969,FALSE,ABC,2,45450817,hard,hard,hard,NA,international,national
14651,1969,FALSE,ABC,3,45562389,hard,hard,hard,NA,international,international
11622,1969,FALSE,NBC,1,45421740,hard,hard,hard,international,international,international
11622,1969,FALSE,NBC,2,45369365,hard,hard,hard,international,international,international
11622,1969,FALSE,NBC,3,45534905,hard,hard,hard,international,international,international
644598,1969,FALSE,NBC,1,45598929,hard,hard,hard,NA,international,international
644598,1969,FALSE,NBC,2,45526263,hard,hard,hard,NA,international,international
644598,1969,FALSE,NBC,3,45645048,hard,hard,hard,NA,international,national
1135,1969,FALSE,ABC,1,45686939,hard,hard,hard,national,national,national
1135,1969,FALSE,ABC,2,45541643,hard,hard,hard,national,national,national
1135,1969,FALSE,ABC,3,45485760,hard,hard,hard,national,national,national
646809,1969,FALSE,ABC,1,45706904,hard,hard,hard,national,national,national
646809,1969,FALSE,ABC,2,45710586,hard,hard,hard,national,national,national
646809,1969,FALSE,ABC,3,45440113,hard,hard,hard,national,national,national
7082,1969,FALSE,NBC,1,45602176,hard,hard,hard,NA,national,international
7082,1969,FALSE,NBC,2,45686939,hard,hard,hard,NA,national,national
7082,1969,FALSE,NBC,3,45598929,hard,hard,hard,NA,national,national
652466,1969,FALSE,CBS,1,45490446,NA,hard,hard,NA,international,international
652466,1969,FALSE,CBS,2,45421740,NA,hard,soft,NA,international,national
652466,1969,FALSE,CBS,3,45347927,NA,hard,hard,NA,international,international
17585,1970,FALSE,ABC,1,45353426,hard,hard,hard,NA,international,national
17585,1970,FALSE,ABC,2,45298997,hard,hard,hard,NA,international,international
17585,1970,FALSE,ABC,3,45534905,hard,hard,hard,NA,international,international
11527,1970,FALSE,NBC,1,45710263,NA,hard,hard,NA,national,national
11527,1970,FALSE,NBC,2,45599621,NA,hard,soft,NA,national,national
11527,1970,FALSE,NBC,3,45541643,NA,hard,hard,NA,national,local
656054,1970,FALSE,NBC,1,45563398,hard,hard,hard,NA,international,national
656054,1970,FALSE,NBC,2,45362379,hard,hard,hard,NA,international,international
656054,1970,FALSE,NBC,3,45491746,hard,hard,hard,NA,international,international
658418,1970,FALSE,ABC,1,45686939,hard,hard,hard,NA,international,national
658418,1970,FALSE,ABC,2,45590294,hard,hard,hard,NA,international,international
658418,1970,FALSE,ABC,3,45440113,hard,hard,hard,NA,international,international
2841,1970,FALSE,NBC,1,45598929,hard,hard,hard,international,international,international
2841,1970,FALSE,NBC,2,45451102,hard,hard,hard,international,international,international
2841,1970,FALSE,NBC,3,45464287,hard,hard,hard,international,international,international
9200,1970,FALSE,CBS,1,45651313,hard,hard,hard,national,national,national
9200,1970,FALSE,CBS,2,45599621,hard,hard,hard,national,national,national
9200,1970,FALSE,CBS,3,45637649,hard,hard,hard,national,national,national
10437,1970,FALSE,NBC,1,45651313,NA,hard,hard,NA,national,national
10437,1970,FALSE,NBC,2,45490446,NA,hard,hard,NA,national,local
10437,1970,FALSE,NBC,3,45601077,NA,hard,soft,NA,national,national
